Restaurant ID,Cuisines
18337913,American
18337913,Fast Food
307304,North Indian
307304,Chinese
303486,North Indian
303486,Chinese
308470,Burger
308470,Desserts
308470,Fast Food
308477,North Indian
308477,Mughlai
429,North Indian
429,Mughlai
429,Chinese
17953932,Arabian
17953932,Lebanese
17953934,Italian
17953934,Chinese
17953934,Continental
17953934,Thai
17953934,Mediterranean
17953934,Lebanese
2056,North Indian
2056,Chinese
307509,Bakery
797,Cafe
18408212,Cafe
18408212,Italian
18354984,Burger
18354984,Desserts
18354984,Fast Food
1096,North Indian
1096,South Indian
1096,Chinese
1096,Street Food
1096,Fast Food
1096,Mithai
1096,Desserts
18082232,Pizza
305698,Biryani
305698,North Indian
18396200,North Indian
18396200,South Indian
18396200,Fast Food
18396200,Street Food
18396200,Mithai
301358,North Indian
301358,Chinese
18331053,Mughlai
18331053,Chinese
18492087,South Indian
18492087,Biryani
18391159,Healthy Food
18391159,Beverages
18144481,North Indian
18144481,Chinese
18346735,North Indian
18346735,Mughlai
18346735,South Indian
18350153,North Indian
18350153,Chinese
18472669,Chinese
18472669,North Indian
18478377,North Indian
18478377,South Indian
18478377,Chinese
18463994,North Indian
18463994,Chinese
18449816,Pizza
18449816,Fast Food
3909,Biryani
3909,North Indian
554,North Indian
554,South Indian
554,Chinese
554,Street Food
554,Fast Food
554,Mithai
554,Desserts
303743,North Indian
303743,Chinese
310155,North Indian
310155,Chinese
18471259,North Indian
18471259,Chinese
887,Mithai
887,South Indian
887,Chinese
887,Street Food
887,North Indian
18461599,Healthy Food
18461599,Continental
329,Biryani
329,North Indian
18500628,Chinese
18500628,Mughlai
18500628,North Indian
9646,Oriya
18444299,North Indian
18444299,Chinese
18466943,Healthy Food
18466943,Beverages
18365988,Biryani
18412887,North Indian
18412887,Fast Food
3606,South Indian
3606,North Indian
3606,Chinese
18451594,North Indian
18451594,Biryani
18451594,Chinese
2180,Bakery
2180,Desserts
18175268,Healthy Food
18175268,Salad
18175268,Italian
18175268,Continental
18492062,North Indian
18492062,Chinese
18324806,Bakery
18313136,Cafe
18358175,Cafe
18458641,Chinese
18458641,North Indian
304142,North Indian
304142,Fast Food
18433016,North Indian
18433016,Chinese
18433016,Fast Food
303848,North Indian
303848,Chinese
303848,Fast Food
18303712,North Indian
18303712,Chinese
306477,North Indian
306477,Chinese
306477,Mughlai
18380197,Mediterranean
18472449,North Indian
300654,North Indian
300654,Mughlai
300654,Chinese
18144467,North Indian
18332527,North Indian
18332527,Chinese
18332527,Street Food
18251519,Chinese
18251519,Fast Food
307398,Chinese
18391166,North Indian
18391166,Chinese
18464624,Chinese
5588,Chinese
313122,North Indian
313122,Chinese
309466,Burger
309466,Desserts
309466,Fast Food
18441175,North Indian
18441175,Chinese
18441175,Fast Food
301310,South Indian
301310,North Indian
301310,Chinese
18258571,Chinese
18258571,North Indian
18258571,Mughlai
18180062,Italian
18180062,Chinese
18180062,Continental
18180062,Thai
18180062,Mediterranean
18180062,Lebanese
18340217,North Indian
18340217,Mughlai
18246068,Bakery
18246068,Desserts
18378807,North Indian
18435818,Biryani
313316,North Indian
313316,South Indian
313316,Fast Food
313316,Street Food
313316,Chinese
313316,Beverages
313316,Desserts
313316,Mithai
308113,North Indian
18365890,Biryani
18261725,Mughlai
18261725,Biryani
18439519,Goan
18439519,American
18439519,Portuguese
18391171,North Indian
18391171,Chinese
18406140,Healthy Food
18406140,Continental
18406140,Juices
18406140,Beverages
18406140,Italian
18406140,Salad
18406140,Lebanese
18412886,North Indian
18412886,Fast Food
304520,North Indian
304520,Mughlai
304520,Chinese
306032,North Indian
306032,Chinese
306032,Fast Food
18311952,Cafe
18463955,Street Food
18463955,North Indian
9273,Burger
9273,Desserts
9273,Fast Food
18383550,Cafe
18383550,Bakery
18294576,Cafe
18294576,Fast Food
18294576,Street Food
18233603,Chinese
304182,Burger
304182,Desserts
304182,Fast Food
18371415,Desserts
18371415,Bakery
311480,North Indian
311480,Chinese
3559,Bakery
3559,Desserts
18384506,Cafe
2100676,Chinese
96776,Bakery
96776,Desserts
18407105,Cafe
18407105,Italian
95421,Kerala
95256,European
95256,Cafe
900282,Kerala
900282,South Indian
3100446,Cafe
3100013,Chinese
3100148,Pizza
3100148,Italian
3300949,Cafe
3300058,Cafe
1600169,North Indian
1600007,North Indian
1600007,Chinese
1600007,Fast Food
1600326,Cafe
18334443,Finger Food
18386746,Continental
18386746,North Indian
18386746,Fast Food
18386746,Street Food
18386746,South Indian
18412603,Chinese
18412603,North Indian
18412603,Italian
18412603,Mughlai
9971,North Indian
9971,Mughlai
18057805,North Indian
18057805,Biryani
18425780,Mughlai
7249,Turkish
7228,North Indian
7228,Street Food
7228,Mughlai
18337975,Cafe
18337975,North Indian
18337975,Fast Food
310447,Chinese
18421058,Italian
18421058,Fast Food
18249102,North Indian
18249102,Chinese
309,South Indian
309,North Indian
309,Chinese
18057820,North Indian
18057820,Mughlai
18432191,North Indian
18432191,Mughlai
18344490,North Indian
18344490,Fast Food
18412878,North Indian
18412878,Fast Food
588,North Indian
588,South Indian
588,Street Food
588,Mithai
307054,Burger
307054,Desserts
307054,Fast Food
18421499,Bakery
18421499,Italian
18421499,Fast Food
18421499,Chinese
18421499,Continental
312194,Cafe
851,South Indian
851,Chettinad
851,North Indian
851,Chinese
6003,Assamese
6003,Chinese
552,North Indian
552,South Indian
552,Chinese
552,Street Food
552,Fast Food
552,Mithai
552,Desserts
18249081,Chinese
18249081,Thai
4973,North Indian
4973,Mughlai
4973,Chinese
18373691,Continental
18373691,American
18373691,Fast Food
309080,North Indian
309080,Chinese
309080,Fast Food
1358,Biryani
1358,North Indian
18466981,Mughlai
18466981,North Indian
1530,North Indian
1530,Mughlai
2585,North Indian
2585,Mughlai
305621,North Indian
305621,Mughlai
4237,Cafe
320,South Indian
320,North Indian
320,Chinese
308772,Burger
308772,Desserts
308772,Fast Food
7855,Burger
7855,Desserts
7855,Fast Food
18247029,Healthy Food
18247029,Beverages
2903,North Indian
301653,North Indian
301653,Mughlai
310463,Pizza
310463,Italian
2299,North Indian
2299,South Indian
2299,Chinese
2299,Street Food
2299,Fast Food
2299,Mithai
2299,Desserts
3183,North Indian
3183,South Indian
3183,Chinese
3183,Fast Food
3181,North Indian
3181,Chinese
3181,Mughlai
4715,North Indian
4715,Mughlai
18451576,North Indian
18451576,Chinese
18451576,Mughlai
305123,Bakery
305123,Desserts
756,North Indian
756,Mughlai
18374707,North Indian
18374707,Mughlai
309838,North Indian
309838,Mughlai
437,North Indian
437,Mughlai
437,Chinese
18303851,North Indian
18303851,Chinese
18303851,Mughlai
302655,Lebanese
302655,Arabian
3492,North Indian
3492,Mughlai
3492,Chinese
306,North Indian
306,Chinese
9569,North Indian
9569,Mughlai
305,South Indian
305,North Indian
305,Chinese
18348614,South Indian
18348614,Chinese
18348614,Continental
18337757,Cafe
18337757,Continental
18337757,Chinese
18395106,North Indian
306847,North Indian
306847,Mughlai
306847,Chinese
302370,North Indian
302370,Chinese
302370,Mughlai
300883,South Indian
300883,North Indian
300883,Chinese
301313,North Indian
6266,North Indian
6242,North Indian
6242,Chinese
303994,North Indian
303994,Chinese
9002,North Indian
9002,South Indian
9002,Chinese
9002,Street Food
9002,Fast Food
9002,Mithai
9002,Desserts
8201,Burger
8201,Desserts
8201,Fast Food
2301,North Indian
2301,South Indian
2301,Chinese
2301,Street Food
2301,Fast Food
2301,Mithai
2301,Desserts
9891,North Indian
9891,Mughlai
9891,Chinese
18409218,Fast Food
18409218,Pizza
18425767,Awadhi
18425767,Mughlai
18425767,North Indian
303575,Burger
303575,Desserts
303575,Fast Food
18258777,Cafe
18258777,Continental
304906,Pizza
304923,South Indian
18359294,North Indian
18359294,Chinese
18455553,North Indian
18255193,Desserts
18255193,Bakery
18377926,Chinese
1215,North Indian
1215,Mughlai
312302,Healthy Food
785,Cafe
311601,Healthy Food
18365388,Biryani
18336220,Pizza
18414479,North Indian
18414479,Fast Food
443,North Indian
443,Mughlai
9672,Burger
9672,Desserts
9672,Fast Food
18358700,Cafe
18375397,Cafe
18375397,Fast Food
18375397,Italian
9392,North Indian
9392,Mughlai
18219524,North Indian
18431125,North Indian
18431125,Chinese
18464637,North Indian
18464637,Mughlai
312809,North Indian
312809,Mughlai
312809,Chinese
18335682,Bakery
18245249,North Indian
18245249,Mughlai
18245249,Chinese
18245249,South Indian
18367977,Chinese
18367977,Mughlai
18367977,North Indian
2399,North Indian
6052,North Indian
6052,Chinese
993,Mughlai
993,North Indian
18308432,Mughlai
18365984,Biryani
313194,North Indian
313194,Chinese
18175283,North Indian
18175283,South Indian
18175283,Street Food
18175283,Fast Food
18175283,Mithai
4019,North Indian
4019,Chinese
355,North Indian
355,South Indian
355,Chinese
355,Fast Food
301335,Cafe
18345739,Finger Food
4021,North Indian
4021,Mughlai
3337,North Indian
3337,Mughlai
3337,South Indian
310101,North Indian
310101,Afghani
18357554,North Indian
18133513,Cafe
18133513,European
300577,Cafe
18241883,Italian
18241883,Mexican
18241883,Lebanese
18241883,Continental
7908,South Indian
7908,North Indian
7908,Chinese
301130,North Indian
301130,Mughlai
301130,Chinese
18228895,North Indian
18228895,Mughlai
308407,Healthy Food
308407,Salad
18414477,North Indian
18414477,Fast Food
312594,Bakery
312594,Desserts
18365855,Biryani
18386707,Fast Food
18386707,Italian
18386707,North Indian
18386707,Chinese
18372686,Italian
18372686,Chinese
18372686,Continental
18372686,Thai
18372686,Mediterranean
18372686,Lebanese
3635,North Indian
301470,South Indian
301470,North Indian
301470,Chinese
6662,North Indian
18445775,Continental
18445775,Chinese
18445775,North Indian
4227,North Indian
4227,Italian
4227,Chinese
4227,Fast Food
302254,North Indian
300973,North Indian
310758,Chinese
310758,North Indian
309606,North Indian
309606,Chinese
300257,North Indian
300257,Mughlai
1618,North Indian
1618,Chinese
1618,South Indian
18238241,Mughlai
18238241,North Indian
8872,North Indian
8872,Chinese
2407,South Indian
2407,North Indian
309576,Mughlai
18082237,Bakery
18082237,Fast Food
9552,North Indian
9552,Mughlai
18365872,Mughlai
18365872,North Indian
18365872,Chinese
18366011,Chinese
18366011,Mughlai
5659,North Indian
18303704,North Indian
18303704,Chinese
18421495,North Indian
309498,North Indian
309498,Mughlai
18349764,North Indian
18415370,North Indian
18356840,Bakery
18356840,Desserts
307283,North Indian
18025089,North Indian
18025089,Chinese
18365894,Biryani
18349930,North Indian
18349930,Chinese
553,North Indian
553,South Indian
553,Chinese
553,Street Food
553,Fast Food
553,Mithai
553,Desserts
301532,Mughlai
301532,North Indian
18414470,North Indian
18414470,Fast Food
18400760,North Indian
18400760,Chinese
18365372,Biryani
312385,Italian
312385,Pizza
5869,North Indian
5869,Chinese
18391309,Cafe
306088,North Indian
306088,Mughlai
306088,Chinese
7317,Mithai
7317,North Indian
7317,South Indian
7317,Chinese
7317,Street Food
18312458,Fast Food
18312458,Pizza
7332,North Indian
4312,North Indian
4312,Chinese
4312,Fast Food
18361932,Bakery
18361932,Desserts
18427203,North Indian
18427203,Chinese
18427203,Mughlai
18372674,North Indian
18372674,Mughlai
18372674,Chinese
18481209,Cafe
18481209,North Eastern
18261162,Tibetan
18261162,Chinese
18368943,Tibetan
18368943,Chinese
18368943,North Indian
308444,North Indian
308444,Chinese
310665,North Indian
310665,Mughlai
310665,Chinese
18322671,North Indian
18322671,Mughlai
18322671,Chinese
18365877,Biryani
301722,Burger
301722,Desserts
301722,Fast Food
18291199,Italian
18291199,Chinese
18291199,Continental
18291199,Thai
18291199,Mediterranean
18291199,Lebanese
300302,Chinese
300302,Thai
6179,Lucknowi
6179,Mughlai
18356812,Bakery
301820,North Indian
301820,Chinese
2932,North Indian
2932,Chinese
308222,South Indian
308222,Chettinad
301118,North Indian
301118,Chinese
6237,North Indian
6237,Mughlai
18414506,North Indian
18340302,Bakery
18340302,Desserts
18264447,North Indian
18264447,Mughlai
306250,North Indian
306250,Mughlai
305479,Burger
305479,Desserts
305479,Fast Food
7548,North Indian
7548,Mughlai
18249097,North Indian
312213,North Indian
312213,Chinese
5879,North Indian
5879,Mughlai
5879,Chinese
18270343,North Indian
18270343,Chinese
18270343,Continental
311385,Chinese
311385,North Indian
1973,North Indian
1973,Fast Food
18219550,Cafe
18219550,Chinese
18303863,North Indian
18303863,Mughlai
18428200,Bakery
18428200,Desserts
18291238,Healthy Food
18357946,Burger
18357946,Desserts
18357946,Fast Food
4560,Cafe
6356,North Indian
6356,Chinese
6356,Finger Food
18356800,Finger Food
3116,Cafe
3116,North Indian
3116,Fast Food
18408059,Chinese
18408059,Thai
18408059,Seafood
18408059,North Indian
18408059,Italian
303788,Fast Food
303788,Continental
303788,Italian
303788,Bakery
301191,North Indian
301191,Chinese
301191,Fast Food
5801,Chinese
5801,Italian
5801,North Indian
18017258,North Indian
18017258,Continental
3118,North Indian
18354666,Cafe
18354666,Italian
18312564,Fast Food
18312564,Pizza
18431171,North Indian
18431171,Mughlai
18431171,Chinese
18449651,Chinese
18435820,Pizza
18438424,Burger
18438424,Desserts
18438424,Fast Food
18372299,Pizza
312990,North Indian
312990,Mughlai
312990,Chinese
300318,North Indian
2366,North Indian
2366,Chinese
18379474,North Indian
18163915,North Indian
18163915,Chinese
18163915,Fast Food
2958,North Indian
2958,Mughlai
304093,North Indian
304093,Mughlai
307419,North Indian
307419,Chinese
1959,North Indian
1959,Mughlai
18358201,Chinese
18358201,Italian
18358201,Continental
18175260,North Indian
18175260,Chinese
18175260,Italian
8961,North Indian
8961,Mughlai
9792,North Indian
9792,Mughlai
18218787,Cafe
18218787,North Indian
18218787,Chinese
18265418,North Indian
18265418,Chinese
18265418,Fast Food
18265676,Continental
18265676,North Indian
313173,Fast Food
313173,Healthy Food
305398,South Indian
305398,North Indian
305398,Chinese
313481,Chinese
313481,Fast Food
18376484,North Indian
18380143,North Indian
18380143,Mughlai
18380143,Chinese
18107855,North Indian
18107855,Mughlai
18352179,Pizza
306267,North Indian
306267,Chinese
306267,Mughlai
306170,North Indian
306170,Mughlai
308242,North Indian
308242,Mughlai
308242,Chinese
308242,Fast Food
309578,Chinese
309578,North Indian
309578,Italian
312634,Lebanese
312634,Arabian
18352263,Pizza
18355275,Fast Food
18355275,North Indian
18355275,Chinese
1859,North Indian
18472665,Biryani
18472663,North Indian
18472663,Fast Food
312920,North Indian
312920,Mughlai
312920,Chinese
18294260,North Indian
18294260,Chinese
18363093,Italian
18363093,Continental
18363093,Fast Food
18363093,Chinese
306067,Biryani
306067,North Indian
7442,Raw Meats
7442,North Indian
7448,North Indian
305392,South Indian
305392,North Indian
305392,Chinese
18282048,North Indian
3132,North Indian
3132,Chinese
18332869,North Indian
18332869,Mughlai
18332869,Chinese
8649,North Indian
8649,Chinese
18375382,North Indian
18375382,Chinese
18375382,Mughlai
305694,North Indian
305694,Biryani
305694,Fast Food
18311919,Bakery
18311919,Desserts
18311919,Fast Food
7287,Chinese
18365897,Biryani
309629,North Indian
309629,Mughlai
300966,North Indian
300966,South Indian
300966,Chinese
304186,Chinese
309808,Fast Food
309808,North Indian
18138427,Bakery
18138427,Desserts
18456724,Naga
18456724,Tibetan
18456724,Chinese
18456724,Bakery
310942,Fast Food
310942,American
310942,Italian
300283,Chinese
300283,Tibetan
18337779,Cafe
18337779,Korean
307464,North Indian
307464,Tibetan
312130,North Eastern
18337920,Continental
18337920,Fast Food
18203177,North Indian
18203177,Mughlai
18203177,Chinese
18368005,North Indian
18368005,Mughlai
18368005,Chinese
18368005,Fast Food
3797,Cafe
311174,Fast Food
311174,Pizza
306801,Arabian
306801,North Indian
18219530,North Indian
18219530,Chinese
18357568,Mughlai
18357568,North Indian
18292083,Cafe
18292083,Italian
18237321,Cafe
18237321,Continental
18237321,Italian
18237321,Mexican
18237321,Chinese
18237321,American
311854,Fast Food
311854,Italian
311854,Beverages
18391128,Continental
18391128,American
18391128,Italian
18391128,North Indian
18391128,Chinese
18364239,Chinese
18364239,Continental
300815,Cafe
300815,Italian
300815,North Indian
304162,Street Food
304162,Chinese
304162,North Indian
18368002,Cafe
18368002,North Indian
18368002,Continental
18368002,Chinese
306503,Cafe
306503,Fast Food
306503,Italian
18391458,Cafe
18391458,Italian
18391458,Continental
18433610,Cafe
18433610,Continental
18433610,Italian
18303832,Cafe
18303832,Continental
18303832,Italian
18303832,Chinese
18303832,North Indian
18349916,Cafe
18349916,Continental
18349916,Italian
304950,Bakery
304950,Desserts
5848,Cafe
2228,Turkish
1643,Pizza
311756,Healthy Food
311756,Salad
18126077,North Indian
18378019,North Indian
18378019,Chinese
18378019,South Indian
18378019,Bakery
300969,Desserts
300969,Bakery
18380175,North Indian
18380175,South Indian
18380175,Chinese
18400759,North Indian
18400759,Chinese
2047,North Indian
2047,Mughlai
18153555,Mughlai
18153555,Fast Food
18438429,North Indian
307418,Chinese
307418,Fast Food
307418,North Indian
18358171,Cafe
9083,North Indian
9083,Chinese
310705,Chinese
306934,Chinese
9094,North Indian
9094,Chinese
305826,Cafe
18231390,Bakery
18231390,Desserts
310413,Pizza
17977785,Chinese
17977785,Fast Food
312023,North Indian
312023,Mughlai
586,North Indian
586,South Indian
586,Chinese
586,Street Food
586,Fast Food
586,Mithai
586,Desserts
18414475,North Indian
18414475,Fast Food
973,North Indian
18365991,Biryani
18331594,Pizza
18331594,Fast Food
2009,Mughlai
2009,North Indian
4982,Mughlai
4982,North Indian
4677,North Indian
4677,Mughlai
305386,North Indian
305386,Mughlai
3072,Chinese
308,South Indian
308,North Indian
9177,South Indian
9177,North Indian
311345,North Indian
311345,Mughlai
311345,Biryani
2124,North Indian
2124,Mughlai
7391,Cafe
18397698,Chinese
18397698,Mughlai
18397698,North Indian
18492083,Bakery
18492083,Fast Food
310532,Cafe
310532,Mexican
310532,Italian
310532,North Indian
310532,Chinese
301700,Cafe
301700,Italian
301700,Fast Food
18478982,Pizza
18277000,North Indian
